code,name,description,category,url,status
613,Annulation/conversion de la dette : créance AASP (I),,600,,active
614,Annulation/conversion de la dette : créance du secteur privé (P),,600,,active
615,Annulation/conversion de la dette : créance du secteur privé (I),,600,,active
616,Annulation/conversion de la dette : créance AASP (DSR),,600,,active
617,Annulation/conversion de la dette : créance du secteur privé (DSR),,600,,active
618,Annulation/conversion de la dette : autre,,600,,active
620,Rééchelonnement de la dette : créance APD (P),,600,,active
621,Rééchelonnement de la dette : créance APD (I),,600,,active
622,Rééchelonnement de la dette : créance AASP (P),,600,,active
623,Rééchelonnement de la dette : créance AASP (I),,600,,active
624,Rééchelonnement de la dette : créance du secteur privé (P),,600,,active
625,Rééchelonnement de la dette : créance du secteur privé (I),,600,,active
626,Rééchelonnement de la dette : créance AASP (RSD),,600,,active
627,Rééchelonnement de la dette : créance du secteur privé (RSD),,600,,active
630,Rééchelonnement de la dette : créance AASP (RSD – principal du prêt d’origine),,600,,active
631,Rééchelonnement de la dette : créance AASP (RSD – intérêts du prêt d’origine),,600,,active
632,Rééchelonnement de la dette : créance du secteur privé (RSD – principal du prêt d’origine),,600,,active
633,Annulation/conversion de la dette : créance de crédit à l'exportation (P),,600,,active
634,Annulation/conversion de la dette : créance de crédit à l'exportation (I),,600,,active
635,Annulation de la dette : créance de crédit à l'exportation (DSR),,600,,active
636,Rééchelonnement de la dette : créance de crédit à l'exportation (P),,600,,active
637,Rééchelonnement de la dette : créance de crédit à l'exportation (I),,600,,active
638,Rééchelonnement de la dette : créance de crédit à l'exportation (DSR),,600,,active
639,Rééchelonnement de la dette : créance de crédit à l'exportation (DSR - principal du prêt originel),,600,,active
710,Investissement direct international,,700,,withdrawn
711,"Autre investissement direct international , y compris les bénéfices réinvestis",,700,,withdrawn
712,,,700,,withdrawn
810,Obligations du secteur bancaire,,800,,withdrawn
811,Obligations du secteur non bancaire,,800,,withdrawn
910,Autres titres/créances du secteur bancaire,,900,,withdrawn
911,Autres titres/créances du secteur non bancaire,,900,,withdrawn
912,Titres et autres instruments émis par les agences multilatérales,,900,,withdrawn
913,,,900,,withdrawn
