code,name,description,category,url,status
3.1.2,"General Economic, Commercial and Labour Affairs - general economic affairs",,3.1,,active
3.1.3,"General Economic, Commercial and Labour Affairs - investment promotion",,3.1,,active
3.1.4,"General Economic, Commercial and Labour Affairs - privatisation",,3.1,,active
3.1.5,"General Economic, Commercial and Labour Affairs - trade",,3.1,,active
3.1.6,"General Economic, Commercial and Labour Affairs - labour",,3.1,,active
3.1.7,"General Economic, Commercial and Labour Affairs - national standards development",,3.1,,active
3.2.1,"Public Works - policy, planning and administration",,3.2,,active
3.2.2,Public Works - construction regulation,,3.2,,active
3.2.3,Public Works - mechanical services,,3.2,,active
3.3.1,"Agriculture - policy, planning and administration",,3.3,,active
3.3.2,Agriculture - irrigation,,3.3,,active
3.3.3,Agriculture - inputs,,3.3,,active
3.3.4,Agriculture - food crop,,3.3,,active
3.3.5,Agriculture - industrial crop,,3.3,,active
3.3.6,Agriculture - livestock,,3.3,,active
3.3.7,Agriculture - agricultural training and extension,,3.3,,active
3.3.8,Agriculture - research,,3.3,,active
3.3.9,Agriculture - other services,,3.3,,active
3.4.1,"Forestry - policy, planning and administration",,3.4,,active
3.4.2,Forestry - development and services,,3.4,,active
3.4.3,Forestry - education/training,,3.4,,active
3.4.4,Forestry - research,,3.4,,active
3.5.1,"Fishing and Hunting - policy, planning and administration",,3.5,,active
3.5.2,Fishing and Hunting - development and services,,3.5,,active
3.5.3,Fishing and Hunting - education and training,,3.5,,active
3.5.4,Fishing and Hunting - research,,3.5,,active
3.6.1,"Energy - policy, planning and administration",,3.6,,active
3.6.2,Energy - education and training,,3.6,,active
3.6.3,Energy - energy regulation,,3.6,,active
3.6.4,Energy - electricity transmission,,3.6,,active
3.6.5,Energy - nuclear,,3.6,,active
3.6.6,Energy - power generation,,3.6,,active
3.6.7,Energy - gas,,3.6,,active
3.7.1,"Mining and Mineral Development - policy, planning and administration",,3.7,,active
3.7.2,Mining and Mineral Development - prospection and exploration,,3.7,,active
3.7.3,Mining and Mineral Development - coal and other solid mineral fuels,,3.7,,active
3.7.4,Mining and Mineral Development - petroleum and gas,,3.7,,active
3.7.6,Mining and Mineral Development - other fuel,,3.7,,active
3.7.7,Mining and Mineral Development - non fuel minerals,,3.7,,active
3.8.1,"Transport - policy, planning and administration",,3.8,,active
3.8.2,Transport - transport regulation,,3.8,,active
3.8.3,Transport - feeder road construction,,3.8,,active
3.8.4,Transport - feeder road maintenance,,3.8,,active
3.8.5,Transport - national road construction,,3.8,,active
3.8.6,Transport - national road maintenance,,3.8,,active
3.8.7,Transport - rail,,3.8,,active
3.8.8,Transport - water,,3.8,,active
3.8.9,Transport - air,,3.8,,active
3.8.10,Transport - pipeline,,3.8,,active
3.8.11,Transport - storage and distribution,,3.8,,active
3.8.12,Transport - public transport services,,3.8,,active
3.8.13,Transport - meteorological services,,3.8,,active
3.8.14,Transport - education and training,,3.8,,active
3.9.1,"Industry - policy, planning and administration",,3.9,,active
3.9.2,Industry - development and services,,3.9,,active
3.9.3,Industry - industrial research,,3.9,,active
3.9.4,Industry - (investment in industry),,3.9,,active
3.10.1,"Communications - policy, planning and administration",,3.10,,active
3.10.2,Communications - ICT Infrastructure,,3.10,,active
3.10.3,Communications - telecoms and postal services,,3.10,,active
3.10.4,Communications - information services,,3.10,,active
3.11.1,"Tourism - policy, planning and administration",,3.11,,active
3.11.2,Tourism - services,,3.11,,active
3.12.1,Microfinance and financial services - Microfinance and financial services,,3.12,,active
4.1.1,"Water supply and Sanitation - policy, planning and administration",,4.1,,active
4.1.2,Water supply and Sanitation - education/training,,4.1,,active
4.1.3,Water supply and Sanitation - rural water supply and sanitation,,4.1,,active
4.1.4,Water supply and Sanitation - urban water supply and sanitation,,4.1,,active
4.1.5,Water supply and Sanitation - rural water supply,,4.1,,active
4.1.6,Water supply and Sanitation - urban water supply,,4.1,,active
4.1.7,Water supply and Sanitation - rural sanitation,,4.1,,active
4.1.8,Water supply and Sanitation - urban sanitation,,4.1,,active
4.1.9,Water supply and Sanitation - sewage and waste management,,4.1,,active
4.2.1,"Environment - policy, planning and administration",,4.2,,active
4.2.2,Environment - research/ education and training,,4.2,,active
4.2.3,Environment - natural resource management,,4.2,,active
4.2.4,Environment - water resources management,,4.2,,active
4.2.5,"Environment - wildlife protection, parks and site preservation",,4.2,,active
5.1.1,"Health - policy, planning and administration",,5.1,,active
5.2.1,"Recreation, Culture and Religion - recreation and sport",,5.2,,active
5.2.2,"Recreation, Culture and Religion - culture",,5.2,,active
5.2.3,"Recreation, Culture and Religion - broadcasting and publishing",,5.2,,active
5.2.4,"Recreation, Culture and Religion - religion",,5.2,,active
5.3.1,"Education - administration, policy and planning",,5.3,,active
5.3.2,Education - research,,5.3,,active
5.3.3,Education - pre-primary,,5.3,,active
5.3.4,Education - primary,,5.3,,active
5.3.5,Education - lower secondary,,5.3,,active
5.3.6,Education - upper secondary,,5.3,,active
5.3.7,Education - post secondary non tertiary,,5.3,,active
5.3.8,Education - tertiary,,5.3,,active
5.3.9,Education - vocational training,,5.3,,active
5.3.10,Education - advanced technical and managerial training,,5.3,,active
5.3.11,Education - basic adult education,,5.3,,active
5.3.12,Education - teacher training,,5.3,,active
5.3.13,Education - subsidiary services,,5.3,,active
5.4.1,"Social Protection, Land Housing and Community Amenities - policy, planning and administration",,5.4,,active
5.4.2,"Social Protection, Land Housing and Community Amenities - social security (excl pensions)",,5.4,,active
5.4.3,"Social Protection, Land Housing and Community Amenities - general pensions",,5.4,,active
5.4.4,"Social Protection, Land Housing and Community Amenities - civil service and military pensions",,5.4,,active
5.4.5,"Social Protection, Land Housing and Community Amenities - social services (incl youth development and women+ children)",,5.4,,active
5.4.6,"Social Protection, Land Housing and Community Amenities - land policy and management",,5.4,,active
5.4.7,"Social Protection, Land Housing and Community Amenities - rural devt",,5.4,,active
5.4.8,"Social Protection, Land Housing and Community Amenities - urban devt",,5.4,,active
5.4.9,"Social Protection, Land Housing and Community Amenities - housing and community amenities",,5.4,,active
5.4.10,"Social Protection, Land Housing and Community Amenities - emergency relief",,5.4,,active
5.4.11,"Social Protection, Land Housing and Community Amenities - disaster prevention and preparedness",,5.4,,active
5.4.12,"Social Protection, Land Housing and Community Amenities - support to refugees and internally displaced persons",,5.4,,active
6.1.1,Development Partner affairs - policy planning and administration,,6.1,,active
6.1.2,Development Partner affairs - Technical staff services,,6.1,,active
7.1.1,External to government sector - External to general government sector,,7.1,,active
7.2.1,General Budget Support - General Budget Support,,7.2,,active
